,State,Year,Quarter,District,RegisteredUser
5765,goa,2022,3,403802,33724
5766,goa,2022,3,403722,33341
5767,goa,2022,3,403521,24473
5768,goa,2022,3,403512,21788
5769,goa,2022,3,403515,18401
5770,goa,2022,2,403601,44524
5771,goa,2022,2,403001,42745
5772,goa,2022,2,403516,41711
5773,goa,2022,2,403401,40592
5774,goa,2022,2,403507,33849
5775,goa,2022,2,403802,32057
5776,goa,2022,2,403722,31588
5777,goa,2022,2,403521,23291
5778,goa,2022,2,403512,20688
5779,goa,2022,2,403515,17575
5780,goa,2022,1,403601,42284
5781,goa,2022,1,403001,40658
5782,goa,2022,1,403516,39737
5783,goa,2022,1,403401,38530
5784,goa,2022,1,403507,32152
5785,goa,2022,1,403802,30460
5786,goa,2022,1,403722,29946
5787,goa,2022,1,403521,22153
5788,goa,2022,1,403512,19621
5789,goa,2022,1,403515,16746
5790,goa,2022,4,403601,49007
5791,goa,2022,4,403001,46997
5792,goa,2022,4,403516,45745
5793,goa,2022,4,403401,44729
5794,goa,2022,4,403507,37261
5795,goa,2022,4,403802,35405
5796,goa,2022,4,403722,35057
5797,goa,2022,4,403521,25628
5798,goa,2022,4,403512,22733
5799,goa,2022,4,403515,19246
5800,punjab,2019,3,143001,163956
5801,punjab,2019,3,141008,86040
5802,punjab,2019,3,141001,59363
5803,punjab,2019,3,140603,58135
5804,punjab,2019,3,140301,55421
5805,punjab,2019,3,147001,55395
5806,punjab,2019,3,141003,48731
5807,punjab,2019,3,145001,43993
5808,punjab,2019,3,144001,41150
5809,punjab,2019,3,151001,41035
5810,punjab,2019,2,143001,142830
5811,punjab,2019,2,141008,75374
5812,punjab,2019,2,140603,51976
5813,punjab,2019,2,141001,51332
5814,punjab,2019,2,140301,49010
5815,punjab,2019,2,147001,48451
5816,punjab,2019,2,141003,43136
5817,punjab,2019,2,145001,38854
5818,punjab,2019,2,151001,36490
5819,punjab,2019,2,144001,35403
5820,punjab,2019,1,143001,119228
5821,punjab,2019,1,141008,64166
5822,punjab,2019,1,140603,45359
5823,punjab,2019,1,141001,42727
5824,punjab,2019,1,140301,42199
5825,punjab,2019,1,147001,40621
5826,punjab,2019,1,141003,37255
5827,punjab,2019,1,145001,33513
5828,punjab,2019,1,151001,32544
5829,punjab,2019,1,152116,30355
5830,punjab,2019,4,143001,181854
5831,punjab,2019,4,141008,95986
5832,punjab,2019,4,141001,65261
5833,punjab,2019,4,140603,63297
5834,punjab,2019,4,147001,60870
5835,punjab,2019,4,140301,60612
5836,punjab,2019,4,141003,53849
5837,punjab,2019,4,145001,48845
5838,punjab,2019,4,144001,45418
5839,punjab,2019,4,151001,44790
5840,punjab,2020,3,143001,247481
5841,punjab,2020,3,141008,134739
5842,punjab,2020,3,141001,85126
5843,punjab,2020,3,147001,80029
5844,punjab,2020,3,140603,79903
5845,punjab,2020,3,140301,77135
5846,punjab,2020,3,141003,73781
5847,punjab,2020,3,145001,65997
5848,punjab,2020,3,141007,60291
5849,punjab,2020,3,144001,59885
5850,punjab,2020,2,143001,223933
5851,punjab,2020,2,141008,121221
5852,punjab,2020,2,141001,78741
5853,punjab,2020,2,140603,73870
5854,punjab,2020,2,147001,73497
5855,punjab,2020,2,140301,70939
5856,punjab,2020,2,141003,66920
5857,punjab,2020,2,145001,60258
5858,punjab,2020,2,144001,54721
5859,punjab,2020,2,141007,54075
5860,punjab,2020,1,143001,202216
5861,punjab,2020,1,141008,107678
5862,punjab,2020,1,141001,71885
5863,punjab,2020,1,140603,68646
5864,punjab,2020,1,147001,66785
5865,punjab,2020,1,140301,66070
5866,punjab,2020,1,141003,59951
5867,punjab,2020,1,145001,53948
5868,punjab,2020,1,144001,49899
5869,punjab,2020,1,151001,48875
5870,punjab,2020,4,143001,271907
5871,punjab,2020,4,141008,148538
5872,punjab,2020,4,141001,92089
5873,punjab,2020,4,147001,86847
5874,punjab,2020,4,140603,86818
5875,punjab,2020,4,140301,83566
5876,punjab,2020,4,141003,80862
5877,punjab,2020,4,145001,71859
5878,punjab,2020,4,141007,66530
5879,punjab,2020,4,144001,65000
5880,punjab,2018,3,143001,76846
5881,punjab,2018,3,141008,40803
5882,punjab,2018,3,140603,30767
5883,punjab,2018,3,141001,28616
5884,punjab,2018,3,140301,28551
5885,punjab,2018,3,147001,27232
5886,punjab,2018,3,141003,24088
5887,punjab,2018,3,151001,23352
5888,punjab,2018,3,152116,22303
5889,punjab,2018,3,145001,21456
5890,punjab,2018,2,143001,59405
5891,punjab,2018,2,141008,30839
5892,punjab,2018,2,140603,24429
5893,punjab,2018,2,140301,23138
5894,punjab,2018,2,141001,22841
5895,punjab,2018,2,147001,21810
5896,punjab,2018,2,151001,19252
5897,punjab,2018,2,141003,18767
5898,punjab,2018,2,152116,18559
5899,punjab,2018,2,145001,16592
5900,punjab,2018,1,143001,43359
5901,punjab,2018,1,141008,22225
5902,punjab,2018,1,140603,18219
5903,punjab,2018,1,140301,17469
5904,punjab,2018,1,141001,17181
5905,punjab,2018,1,147001,16257
5906,punjab,2018,1,151001,14526
5907,punjab,2018,1,152116,14095
5908,punjab,2018,1,141003,13657
5909,punjab,2018,1,140308,12084
5910,punjab,2018,4,143001,99483
5911,punjab,2018,4,141008,52833
5912,punjab,2018,4,140603,38176
5913,punjab,2018,4,141001,36199
5914,punjab,2018,4,140301,35509
5915,punjab,2018,4,147001,34358
5916,punjab,2018,4,141003,31098
5917,punjab,2018,4,151001,28272
5918,punjab,2018,4,145001,27844
5919,punjab,2018,4,152116,26604
5920,punjab,2021,3,143001,335748
5921,punjab,2021,3,141008,185668
5922,punjab,2021,3,141001,113616
5923,punjab,2021,3,147001,106847
5924,punjab,2021,3,140603,106702
5925,punjab,2021,3,140301,102934
5926,punjab,2021,3,141003,100724
5927,punjab,2021,3,145001,88761
5928,punjab,2021,3,141007,83818
5929,punjab,2021,3,144001,80134
5930,punjab,2021,2,143001,313340
5931,punjab,2021,2,141008,172469
5932,punjab,2021,2,141001,105913
5933,punjab,2021,2,147001,99727
5934,punjab,2021,2,140603,99698
5935,punjab,2021,2,140301,96091
5936,punjab,2021,2,141003,93638
5937,punjab,2021,2,145001,82752
5938,punjab,2021,2,141007,77652
5939,punjab,2021,2,144001,74733
5940,punjab,2021,1,143001,293006
5941,punjab,2021,1,141008,160672
5942,punjab,2021,1,141001,98982
5943,punjab,2021,1,140603,93273
5944,punjab,2021,1,147001,93261
5945,punjab,2021,1,140301,89916
5946,punjab,2021,1,141003,87313
5947,punjab,2021,1,145001,77208
5948,punjab,2021,1,141007,72244
5949,punjab,2021,1,144001,69853
5950,punjab,2021,4,143001,357742
5951,punjab,2021,4,141008,198843
5952,punjab,2021,4,141001,121266
5953,punjab,2021,4,147001,113889
5954,punjab,2021,4,140603,113615
5955,punjab,2021,4,140301,109619
5956,punjab,2021,4,141003,107724
5957,punjab,2021,4,145001,94773
5958,punjab,2021,4,141007,90040
5959,punjab,2021,4,144001,85478
5960,punjab,2022,3,143001,418302
5961,punjab,2022,3,141008,235576
5962,punjab,2022,3,141001,142144
5963,punjab,2022,3,147001,132932
5964,punjab,2022,3,140603,132797
5965,punjab,2022,3,140301,127787
5966,punjab,2022,3,141003,127410
5967,punjab,2022,3,145001,111293
5968,punjab,2022,3,141007,107341
5969,punjab,2022,3,144001,100011
5970,punjab,2022,2,143001,397926
5971,punjab,2022,2,141008,223136
5972,punjab,2022,2,141001,135133
5973,punjab,2022,2,147001,126600
5974,punjab,2022,2,140603,126324
5975,punjab,2022,2,140301,121762
5976,punjab,2022,2,141003,120731
5977,punjab,2022,2,145001,105746
5978,punjab,2022,2,141007,101491
5979,punjab,2022,2,144001,95113
5980,punjab,2022,1,143001,378399
5981,punjab,2022,1,141008,211333
5982,punjab,2022,1,141001,128376
5983,punjab,2022,1,147001,120433
5984,punjab,2022,1,140603,120123
5985,punjab,2022,1,140301,115842
5986,punjab,2022,1,141003,114354
5987,punjab,2022,1,145001,100381
5988,punjab,2022,1,141007,95916
5989,punjab,2022,1,144001,90415
5990,punjab,2022,4,143001,438058
5991,punjab,2022,4,141008,247825
5992,punjab,2022,4,141001,149085
5993,punjab,2022,4,140603,139073
5994,punjab,2022,4,147001,138928
5995,punjab,2022,4,141003,133998
5996,punjab,2022,4,140301,133738
5997,punjab,2022,4,145001,116518
5998,punjab,2022,4,141007,113238
5999,punjab,2022,4,144001,104885
6000,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396230,87039
6001,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396210,41395
6002,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396215,22996
6003,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396235,18290
6004,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362520,3618
6005,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362571,1908
6006,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362540,1044
6007,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396220,463
6008,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362570,176
6009,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396230,78132
6010,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396210,37160
6011,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396215,20428
6012,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396235,16250
6013,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362520,3291
6014,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362571,1785
6015,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362540,947
6016,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396220,417
6017,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362570,170
6018,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396230,69568
6019,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396210,32703
6020,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396215,18018
6021,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396235,14419
6022,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362520,2879
6023,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362571,1582
6024,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362540,842
6025,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396220,372
6026,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362570,149
6027,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396230,97116
6028,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396210,46041
6029,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396215,25932
6030,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396235,20689
6031,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362520,3953
6032,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362571,2041
6033,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362540,1138
6034,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396220,497
6035,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362570,191
6036,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396230,131460
6037,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396210,61967
6038,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396215,35428
6039,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396235,28723
6040,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362520,5010
6041,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362571,2821
6042,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362540,1581
6043,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396220,713
6044,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362570,243
6045,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396230,119858
6046,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396210,56796
6047,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396215,32569
6048,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396235,26145
6049,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362520,4635
6050,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362571,2541
6051,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362540,1398
6052,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396220,651
6053,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362570,221
6054,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396230,107112
6055,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396210,50829
6056,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396215,28959
6057,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396235,23143
6058,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362520,4269
6059,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362571,2223
6060,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362540,1217
6061,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396220,541
6062,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362570,203
6063,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396230,145541
6064,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396210,68594
6065,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396215,39109
6066,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396235,31891
6067,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362520,5447
6068,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362571,3079
6069,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362540,1750
6070,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396220,808
6071,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362570,274
6072,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396230,46381
6073,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396210,20999
6074,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396215,11408
6075,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396235,9245
6076,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362520,2056
6077,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362571,1076
6078,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362540,573
6079,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396220,244
6080,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362570,125
6081,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396230,36053
6082,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396210,16275
6083,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396215,8687
6084,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396235,7032
6085,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362520,1728
6086,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362571,930
6087,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362540,463
6088,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396220,182
6089,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362570,108
6090,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396230,26888
6091,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396210,12153
6092,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396215,6390
6093,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396235,5140
6094,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362520,1330
6095,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362571,767
6096,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362540,365
6097,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396220,134
6098,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362570,91
6099,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396230,58055
6100,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396210,27039
6101,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396215,14722
6102,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396235,11778
6103,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362520,2456
6104,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362571,1336
6105,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362540,686
6106,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396220,308
6107,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362570,131
6108,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396230,182708
6109,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396210,85704
6110,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396215,49261
6111,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396235,40023
6112,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362520,6787
6113,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362571,3850
6114,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362540,2189
6115,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396220,1011
6116,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362570,341
6117,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396230,169433
6118,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396210,79673
6119,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396215,45646
6120,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396235,37083
6121,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362520,6307
6122,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362571,3577
6123,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362540,2027
6124,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396220,939
6125,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362570,309
6126,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396230,157679
6127,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396210,74340
6128,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396215,42510
6129,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396235,34583
6130,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362520,5885
6131,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362571,3337
6132,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362540,1890
6133,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396220,878
6134,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362570,294
6135,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396230,196135
6136,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396210,91807
6137,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396215,52915
6138,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396235,42975
6139,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362520,7231
6140,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362571,4107
6141,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362540,2349
6142,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396220,1084
6143,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362570,360
6144,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396230,233674
6145,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396210,108872
6146,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396215,63078
6147,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396235,51249
6148,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362520,8564
6149,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362571,4883
6150,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362540,2790
6151,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396220,1269
6152,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362570,428
6153,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396230,220980
6154,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396210,103014
6155,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396215,59641
6156,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396235,48364
6157,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362520,8149
6158,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362571,4611
6159,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362540,2642
6160,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396220,1206
6161,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362570,409
6162,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396230,208830
6163,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396210,97488
6164,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396215,56396
6165,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396235,45747
6166,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362520,7714
6167,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362571,4360
6168,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362540,2504
6169,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396220,1145
6170,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362570,386
6171,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396230,246264
6172,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396210,114561
6173,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396215,66595
6174,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396235,53953
6175,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362520,8942
6176,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362571,5114
6177,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362540,2925
6178,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396220,1325
6179,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362570,446
6180,manipur,2019,3,795004,22710
6181,manipur,2019,3,795001,8963
6182,manipur,2019,3,795138,6388
6183,manipur,2019,3,795133,5752
6184,manipur,2019,3,795002,5070
6185,manipur,2019,3,795103,5001
6186,manipur,2019,3,795008,4684
6187,manipur,2019,3,795148,4254
6188,manipur,2019,3,795010,4102
6189,manipur,2019,3,795149,3974
6190,manipur,2019,2,795004,19706
6191,manipur,2019,2,795001,7662
6192,manipur,2019,2,795138,5616
6193,manipur,2019,2,795133,4966
6194,manipur,2019,2,795002,4424
6195,manipur,2019,2,795103,4265
6196,manipur,2019,2,795008,3990
6197,manipur,2019,2,795148,3777
6198,manipur,2019,2,795149,3589
6199,manipur,2019,2,795010,3558
6200,manipur,2019,1,795004,16916
6201,manipur,2019,1,795001,6562
6202,manipur,2019,1,795138,4947
6203,manipur,2019,1,795133,4247
6204,manipur,2019,1,795002,3738
6205,manipur,2019,1,795103,3612
6206,manipur,2019,1,795008,3437
6207,manipur,2019,1,795148,3259
6208,manipur,2019,1,795149,3182
6209,manipur,2019,1,795010,3025
6210,manipur,2019,4,795004,25471
6211,manipur,2019,4,795001,10002
6212,manipur,2019,4,795138,7206
6213,manipur,2019,4,795133,6672
6214,manipur,2019,4,795103,5745
6215,manipur,2019,4,795002,5696
6216,manipur,2019,4,795008,5365
6217,manipur,2019,4,795148,4925
6218,manipur,2019,4,795010,4709
6219,manipur,2019,4,795149,4512
6220,manipur,2020,3,795004,37728
6221,manipur,2020,3,795001,15470
6222,manipur,2020,3,795138,12056
6223,manipur,2020,3,795133,11530
6224,manipur,2020,3,795103,10017
6225,manipur,2020,3,795002,8812
6226,manipur,2020,3,795008,8766
6227,manipur,2020,3,795148,8207
6228,manipur,2020,3,795149,8206
6229,manipur,2020,3,795010,8105
6230,manipur,2020,2,795004,32442
6231,manipur,2020,2,795001,13115
6232,manipur,2020,2,795138,10076
6233,manipur,2020,2,795133,9675
6234,manipur,2020,2,795103,8426
6235,manipur,2020,2,795002,7522
6236,manipur,2020,2,795008,7283
6237,manipur,2020,2,795148,6862
6238,manipur,2020,2,795149,6744
6239,manipur,2020,2,795010,6572
6240,manipur,2020,1,795004,28400
6241,manipur,2020,1,795001,11267
6242,manipur,2020,1,795138,8206
6243,manipur,2020,1,795133,7649
6244,manipur,2020,1,795103,6635
6245,manipur,2020,1,795002,6376
6246,manipur,2020,1,795008,6066
6247,manipur,2020,1,795148,5614
6248,manipur,2020,1,795010,5397
6249,manipur,2020,1,795149,5197
6250,manipur,2020,4,795004,41917
6251,manipur,2020,4,795001,17273
6252,manipur,2020,4,795138,13264
6253,manipur,2020,4,795133,12893
6254,manipur,2020,4,795103,11106
6255,manipur,2020,4,795008,9845
6256,manipur,2020,4,795002,9803
6257,manipur,2020,4,795148,9237
6258,manipur,2020,4,795149,9058
6259,manipur,2020,4,795010,9055
6260,manipur,2018,3,795004,10911
6261,manipur,2018,3,795001,4101
6262,manipur,2018,3,795138,3219
6263,manipur,2018,3,795133,2534
6264,manipur,2018,3,795002,2316
6265,manipur,2018,3,795008,2279
6266,manipur,2018,3,795103,2219
6267,manipur,2018,3,795130,2128
6268,manipur,2018,3,795149,2114
6269,manipur,2018,3,795148,2056
6270,manipur,2018,2,795004,8370
6271,manipur,2018,2,795001,3001
6272,manipur,2018,2,795138,2602
6273,manipur,2018,2,795133,1893
6274,manipur,2018,2,795130,1795
6275,manipur,2018,2,795149,1775
6276,manipur,2018,2,795008,1773
6277,manipur,2018,2,795002,1728
6278,manipur,2018,2,795148,1539
6279,manipur,2018,2,795103,1516
6280,manipur,2018,1,795004,5825
6281,manipur,2018,1,795001,2063
6282,manipur,2018,1,795138,1608
6283,manipur,2018,1,795008,1230
6284,manipur,2018,1,795133,1211
6285,manipur,2018,1,795002,1189
6286,manipur,2018,1,795130,1034
6287,manipur,2018,1,795149,1034
6288,manipur,2018,1,795009,970
6289,manipur,2018,1,795010,948
6290,manipur,2018,4,795004,14342
6291,manipur,2018,4,795001,5526
6292,manipur,2018,4,795138,4221
6293,manipur,2018,4,795133,3508
6294,manipur,2018,4,795002,3077
6295,manipur,2018,4,795103,2985
6296,manipur,2018,4,795008,2877
6297,manipur,2018,4,795148,2734
6298,manipur,2018,4,795149,2679
6299,manipur,2018,4,795010,2549
6300,manipur,2021,3,795004,52013
6301,manipur,2021,3,795001,21440
6302,manipur,2021,3,795138,16512
6303,manipur,2021,3,795133,16112
6304,manipur,2021,3,795103,13914
6305,manipur,2021,3,795008,12242
6306,manipur,2021,3,795002,12236
6307,manipur,2021,3,795148,11534
6308,manipur,2021,3,795010,11378
6309,manipur,2021,3,795149,11323
6310,manipur,2021,2,795004,48527
6311,manipur,2021,2,795001,19987
6312,manipur,2021,2,795138,15383
6313,manipur,2021,2,795133,14912
6314,manipur,2021,2,795103,12882
6315,manipur,2021,2,795008,11401
6316,manipur,2021,2,795002,11348
6317,manipur,2021,2,795148,10740
6318,manipur,2021,2,795010,10542
6319,manipur,2021,2,795149,10473
6320,manipur,2021,1,795004,45367
6321,manipur,2021,1,795001,18706
6322,manipur,2021,1,795138,14339
6323,manipur,2021,1,795133,13896
6324,manipur,2021,1,795103,12018
6325,manipur,2021,1,795008,10659
6326,manipur,2021,1,795002,10577
6327,manipur,2021,1,795148,10038
6328,manipur,2021,1,795010,9835
6329,manipur,2021,1,795149,9752
6330,manipur,2021,4,795004,55504
6331,manipur,2021,4,795001,22870
6332,manipur,2021,4,795138,17655
6333,manipur,2021,4,795133,17290
6334,manipur,2021,4,795103,14898
6335,manipur,2021,4,795002,13103
6336,manipur,2021,4,795008,13084
6337,manipur,2021,4,795148,12351
6338,manipur,2021,4,795010,12210
6339,manipur,2021,4,795149,12180
6340,manipur,2022,3,795004,65086
6341,manipur,2022,3,795001,26851
6342,manipur,2022,3,795138,20753
6343,manipur,2022,3,795133,20419
6344,manipur,2022,3,795103,17684
6345,manipur,2022,3,795002,15491
